date,state,price
2022-1,Johor,11.477343149303588
2022-2,Johor,11.888213544369487
2022-3,Johor,11.676177252224047
2022-4,Johor,11.600287229565156
2022-5,Johor,11.731753212974297
2022-6,Johor,12.391030105820105
2022-7,Johor,12.255858374384236
2022-8,Johor,12.467452252540916
2022-9,Johor,12.35113485731172
2022-10,Johor,12.136494230820775
2022-11,Johor,11.78413214322766
2022-12,Johor,12.785828843372684
2023-1,Johor,12.514016548139029
2023-2,Johor,12.767095232213439
2023-3,Johor,12.957197404118881
2023-4,Johor,12.991818147804196
2023-5,Johor,13.21827771836007
2023-6,Johor,13.316548347613221
2023-7,Johor,13.102051004728132
2023-8,Johor,13.4019893100626
2023-9,Johor,13.060164833933573
2023-10,Johor,13.055249533799534
2023-11,Johor,12.788493287373004
2022-1,Kedah,11.509703753018803
2022-2,Kedah,11.70577922077922
2022-3,Kedah,11.720992832739157
2022-4,Kedah,11.42151515151515
2022-5,Kedah,12.008498319892473
2022-6,Kedah,12.134761363636365
2022-7,Kedah,12.361644053683385
2022-8,Kedah,12.545336933409727
2022-9,Kedah,12.481032578812318
2022-10,Kedah,12.321980006966214
2022-11,Kedah,12.28505462226152
2022-12,Kedah,12.018056968979348
2023-1,Kedah,12.307378544061303
2023-2,Kedah,12.319375
2023-3,Kedah,12.56492612161661
2023-4,Kedah,12.721470168727953
2023-5,Kedah,12.493142045454546
2023-6,Kedah,12.680816483516484
2023-7,Kedah,13.04041175169436
2023-8,Kedah,13.043728632478633
2023-9,Kedah,12.78383908045977
2023-10,Kedah,13.030055654430848
2023-11,Kedah,12.902580049261084
2022-1,Kelantan,12.019108827243018
2022-2,Kelantan,12.294274473660431
2022-3,Kelantan,12.227820519039533
2022-4,Kelantan,11.694945649775061
2022-5,Kelantan,11.811781639928698
2022-6,Kelantan,12.454244629244627
2022-7,Kelantan,12.623391751437417
2022-8,Kelantan,12.633858768542979
2022-9,Kelantan,12.390398046398047
2022-10,Kelantan,12.636962279352524
2022-11,Kelantan,12.3983084769168
2022-12,Kelantan,12.204965374564459
2023-1,Kelantan,12.000060685249709
2023-2,Kelantan,12.9134103458297
2023-3,Kelantan,12.6148010556288
2023-4,Kelantan,12.72533343949387
2023-5,Kelantan,13.041260952380952
2023-6,Kelantan,13.21575933027546
2023-7,Kelantan,13.32600083632019
2023-8,Kelantan,13.41319775345622
2023-9,Kelantan,13.146247079236554
2023-10,Kelantan,12.90492488914594
2023-11,Kelantan,13.06929021219021
2022-1,Melaka,11.327021164021163
2022-2,Melaka,11.709861111111111
2022-3,Melaka,11.84732638888889
2022-4,Melaka,11.679698412698414
2022-5,Melaka,10.868166666666667
2022-6,Melaka,11.511994047619048
2022-7,Melaka,12.5853125
2022-8,Melaka,12.283222222222223
2022-9,Melaka,12.437222222222223
2022-10,Melaka,11.816991582491582
2022-11,Melaka,11.723960227272727
2022-12,Melaka,11.595828373015873
2023-1,Melaka,11.800166666666666
2023-2,Melaka,12.347559523809524
2023-3,Melaka,12.128576388888888
2023-4,Melaka,11.865278571428572
2023-5,Melaka,11.800894444444445
2023-6,Melaka,12.2695
2023-7,Melaka,12.976277777777778
2023-8,Melaka,12.809818452380952
2023-9,Melaka,12.727214285714286
2023-10,Melaka,12.664166666666667
2023-11,Melaka,12.602916666666667
2022-1,Negeri Sembilan,11.053063502673796
2022-2,Negeri Sembilan,11.708729779411765
2022-3,Negeri Sembilan,11.65374613003096
2022-4,Negeri Sembilan,11.223536506707948
2022-5,Negeri Sembilan,11.562089285714286
2022-6,Negeri Sembilan,12.275119485294118
2022-7,Negeri Sembilan,12.658052083333333
2022-8,Negeri Sembilan,12.409676461988303
2022-9,Negeri Sembilan,12.664029239766084
2022-10,Negeri Sembilan,11.531102777777779
2022-11,Negeri Sembilan,11.924666666666667
2022-12,Negeri Sembilan,12.054523391812864
2023-1,Negeri Sembilan,12.207247222222222
2023-2,Negeri Sembilan,12.049315789473685
2023-3,Negeri Sembilan,12.448661967418547
2023-4,Negeri Sembilan,12.315136930561698
2023-5,Negeri Sembilan,12.960100619195046
2023-6,Negeri Sembilan,12.834533625730995
2023-7,Negeri Sembilan,13.095357894736845
2023-8,Negeri Sembilan,13.228852339181287
2023-9,Negeri Sembilan,13.21937306501548
2023-10,Negeri Sembilan,12.855918128654972
2023-11,Negeri Sembilan,12.745857843137255
2022-1,Pahang,11.442531299437048
2022-2,Pahang,12.346260752688172
2022-3,Pahang,11.687693548387097
2022-4,Pahang,11.768970506912444
2022-5,Pahang,11.71041207150078
2022-6,Pahang,12.590703500842503
2022-7,Pahang,12.684105359358444
2022-8,Pahang,12.720078431372547
2022-9,Pahang,12.339109834093211
2022-10,Pahang,12.150081691893012
2022-11,Pahang,12.307968191721132
2022-12,Pahang,12.25533955505279
2023-1,Pahang,12.348143535017954
2023-2,Pahang,12.671684782608693
2023-3,Pahang,12.816111550285463
2023-4,Pahang,12.766454704704705
2023-5,Pahang,13.189827067669174
2023-6,Pahang,13.290237689122472
2023-7,Pahang,13.415475359425058
2023-8,Pahang,13.249638157894736
2023-9,Pahang,13.250889797167337
2023-10,Pahang,13.096069006438109
2023-11,Pahang,13.01956508471412
2022-1,Perak,10.89720877851264
2022-2,Perak,11.772496977458431
2022-3,Perak,11.397909906691975
