date,state,price
2022-1,Johor,27.09996436982068
2022-2,Johor,27.250031579939666
2022-3,Johor,27.491850678733034
2022-4,Johor,28.20896583633453
2022-5,Johor,28.774357937609206
2022-6,Johor,28.718482758620688
2022-7,Johor,29.01048921568627
2022-8,Johor,29.1064630529566
2022-9,Johor,29.093091836185938
2022-10,Johor,28.32824766328312
2022-11,Johor,28.52625183648777
2022-12,Johor,28.10158895918885
2023-1,Johor,28.490171122545064
2023-2,Johor,28.603440476190478
2023-3,Johor,28.619645797962647
2023-4,Johor,29.03849105647439
2023-5,Johor,28.821740141759012
2023-6,Johor,28.536004114813327
2023-7,Johor,28.727098014304538
2023-8,Johor,28.040232795698927
2023-9,Johor,27.619417748917748
2023-10,Johor,28.6325
2022-1,Kedah,27.104145003031913
2022-2,Kedah,27.34251812141347
2022-3,Kedah,28.272246343182246
2022-4,Kedah,27.8477065296233
2022-5,Kedah,28.01613007147891
2022-6,Kedah,28.032328349944628
2022-7,Kedah,28.117473665223663
2022-8,Kedah,28.25639713362002
2022-9,Kedah,28.50121726190476
2022-10,Kedah,28.02136814982403
2022-11,Kedah,28.29691833248988
2022-12,Kedah,28.16830560199421
2023-1,Kedah,27.890366962103805
2023-2,Kedah,27.973225139014616
2023-3,Kedah,28.045619370325333
2023-4,Kedah,28.253164545000715
2023-5,Kedah,27.934964856050385
2023-6,Kedah,28.035770299145298
2023-7,Kedah,28.147661409179058
2023-8,Kedah,28.19754149955437
2023-9,Kedah,28.040286021505374
2023-10,Kedah,28.45429223393354
2023-11,Kedah,28.586623276104703
2022-1,Kelantan,26.77142429429586
2022-2,Kelantan,26.464591311788986
2022-3,Kelantan,27.44486688070712
2022-4,Kelantan,28.24580386178862
2022-5,Kelantan,27.97194329044939
2022-6,Kelantan,27.773660714285715
2022-7,Kelantan,28.094368267892655
2022-8,Kelantan,27.906598463212294
2022-9,Kelantan,27.790589209651067
2022-10,Kelantan,28.039080150445205
2022-11,Kelantan,28.75138684158219
2022-12,Kelantan,28.466187110653575
2023-1,Kelantan,28.288334847081888
2023-2,Kelantan,28.233853833992093
2023-3,Kelantan,28.055402256803156
