date,state,price
2022-1,Johor,3.891167865538028
2022-2,Johor,3.9309456699346406
2022-3,Johor,3.9383759398496236
2022-4,Johor,4.014037303403437
2022-5,Johor,4.0418730158730165
2022-6,Johor,3.9243076923076923
2022-7,Johor,3.786935652173913
2022-8,Johor,3.845477777777778
2022-9,Johor,3.9011769480519485
2022-10,Johor,3.873333333333333
2022-11,Johor,4.094190299823634
2022-12,Johor,4.185080056980057
2023-1,Johor,4.276191233211234
2023-2,Johor,4.40923076923077
2023-3,Johor,4.359654166666667
2023-4,Johor,4.271258818342152
2023-5,Johor,4.406812307692308
2023-6,Johor,4.209424603174603
2023-7,Johor,4.030035998484274
2023-8,Johor,4.244103931623932
2023-9,Johor,4.18238603988604
2023-10,Johor,4.184406080830553
2023-11,Johor,4.187652298850574
2022-1,Kedah,3.4997477767302896
2022-2,Kedah,3.536101925105485
2022-3,Kedah,3.6274666530264943
2022-4,Kedah,3.6887577043961484
2022-5,Kedah,3.7243668889689974
2022-6,Kedah,3.751627290499695
2022-7,Kedah,3.7849243654468667
2022-8,Kedah,3.851930510087553
2022-9,Kedah,3.963426226057048
2022-10,Kedah,3.9899107284634066
2022-11,Kedah,4.079406874416433
2022-12,Kedah,4.121849553414622
2023-1,Kedah,4.1551906433550965
2023-2,Kedah,4.170624198717949
2023-3,Kedah,4.163429207922879
2023-4,Kedah,4.171525135575802
2023-5,Kedah,4.187049335323983
2023-6,Kedah,4.200373896423933
2023-7,Kedah,4.111295353362309
2023-8,Kedah,4.145331126257709
2023-9,Kedah,4.119405691394088
2023-10,Kedah,4.106707525881682
2023-11,Kedah,4.100407436708861
2022-1,Kelantan,3.886428571428572
2022-2,Kelantan,3.887797619047619
2022-3,Kelantan,3.9273571428571428
2022-4,Kelantan,3.970952380952381
2022-5,Kelantan,3.900125
2022-6,Kelantan,4.033764880952381
2022-7,Kelantan,4.02108630952381
2022-8,Kelantan,4.064460317460318
2022-9,Kelantan,4.140416666666667
2022-10,Kelantan,4.174761904761905
2022-11,Kelantan,4.316681547619048
2022-12,Kelantan,4.362041666666666
2023-1,Kelantan,4.332222222222223
2023-2,Kelantan,4.386071428571428
2023-3,Kelantan,4.505416666666667
2023-4,Kelantan,4.403714285714286
2023-5,Kelantan,4.230208333333334
2023-6,Kelantan,4.123928571428571
2023-7,Kelantan,4.071228571428572
2023-8,Kelantan,4.088857142857143
2023-9,Kelantan,4.110833333333333
2023-10,Kelantan,4.211488095238095
2023-11,Kelantan,4.269642857142857
2022-1,Melaka,3.8991666666666664
2022-2,Melaka,3.9841666666666664
2022-3,Melaka,4.01375
2022-4,Melaka,3.9474999999999993
2022-5,Melaka,4.025416666666667
2022-6,Melaka,3.92525
2022-7,Melaka,3.782125
2022-8,Melaka,3.93525
2022-9,Melaka,3.936375
2022-10,Melaka,3.9616
2022-11,Melaka,4.123625
2022-12,Melaka,4.209
2023-1,Melaka,4.2021
2023-2,Melaka,4.284
2023-3,Melaka,4.254875
2023-4,Melaka,4.2514
2023-5,Melaka,4.321625
2023-6,Melaka,4.304
2023-7,Melaka,4.304
2023-8,Melaka,4.205375
2023-9,Melaka,4.287166666666667
2023-10,Melaka,4.1545000000000005
2023-11,Melaka,4.114
2022-1,Negeri Sembilan,3.764737568559079
2022-2,Negeri Sembilan,3.755710434173669
2022-3,Negeri Sembilan,3.8140655744754044
2022-4,Negeri Sembilan,3.872482972136223
2022-5,Negeri Sembilan,3.881922305764411
2022-6,Negeri Sembilan,3.869909055727554
2022-7,Negeri Sembilan,3.8975994904540765
2022-8,Negeri Sembilan,3.871495739348371
2022-9,Negeri Sembilan,3.859288537549407
2022-10,Negeri Sembilan,4.028859421280474
2022-11,Negeri Sembilan,4.123771645021645
2022-12,Negeri Sembilan,4.247244152046783
2023-1,Negeri Sembilan,4.239701503759399
2023-2,Negeri Sembilan,4.185714285714286
2023-3,Negeri Sembilan,4.3002325851393195
2023-4,Negeri Sembilan,4.262431578947369
2023-5,Negeri Sembilan,4.255979532163743
2023-6,Negeri Sembilan,4.238209558823529
2023-7,Negeri Sembilan,4.226843954248366
2023-8,Negeri Sembilan,4.175928884711779
2023-9,Negeri Sembilan,4.150988636363636
2023-10,Negeri Sembilan,4.127440350877192
2023-11,Negeri Sembilan,4.1513471177944865
2022-1,Pahang,3.7596867617269916
2022-2,Pahang,3.791812962962963
2022-3,Pahang,3.8025935271451576
2022-4,Pahang,3.8462000000000005
2022-5,Pahang,3.9102367424242424
2022-6,Pahang,3.876878289473684
2022-7,Pahang,3.8916419913419915
2022-8,Pahang,3.893785058027079
2022-9,Pahang,4.136314669299376
2022-10,Pahang,4.196632423323221
2022-11,Pahang,4.258756802721089
2022-12,Pahang,4.255969924620792
2023-1,Pahang,4.308817278240313
2023-2,Pahang,4.315885085825881
2023-3,Pahang,4.337932593144235
2023-4,Pahang,4.41036697415051
2023-5,Pahang,4.280064505776637
2023-6,Pahang,4.366721142938173
2023-7,Pahang,4.282798531666229
2023-8,Pahang,4.372818343004512
2023-9,Pahang,4.3819450317124735
2023-10,Pahang,4.359300391893983
2023-11,Pahang,4.346943651632605
2022-1,Perak,3.6768442382536537
2022-2,Perak,3.702822927102117
2022-3,Perak,3.7459947478991595
2022-4,Perak,3.7537554305822662
2022-5,Perak,3.790140494028633
2022-6,Perak,3.8551516577047047
2022-7,Perak,3.8387077195835757
2022-8,Perak,3.807017648287385
2022-9,Perak,3.9818030560607856
2022-10,Perak,4.068311594202898
2022-11,Perak,4.182131568384177
2022-12,Perak,4.245213415721203
2023-1,Perak,4.274092064803032
2023-2,Perak,4.265264094657751
2023-3,Perak,4.283796626533394
2023-4,Perak,4.292556094875762
2023-5,Perak,4.321831138267156
2023-6,Perak,4.283563407181054
2023-7,Perak,4.247162730752858
2023-8,Perak,4.36527717295972
2023-9,Perak,4.329023045581869
2023-10,Perak,4.248392205110752
2023-11,Perak,4.26551193188543
2022-1,Perlis,3.4798357793967547
2022-2,Perlis,3.5261444805194806
2022-3,Perlis,3.576845108695652
2022-4,Perlis,3.6279234030197443
2022-5,Perlis,3.665690799664034
2022-6,Perlis,3.6845992224476
2022-7,Perlis,3.783334907834101
2022-8,Perlis,3.903876274052745
2022-9,Perlis,4.029014909189482
2022-10,Perlis,4.083916139987191
2022-11,Perlis,4.161706853195824
2022-12,Perlis,4.186534482758621
2023-1,Perlis,4.234850916121328
2023-2,Perlis,4.236991359447004
2023-3,Perlis,4.211648240546219
2023-4,Perlis,4.2357084304689625
2023-5,Perlis,4.273691104594331
2023-6,Perlis,4.276313725490196
2023-7,Perlis,4.2884423116020605
2023-8,Perlis,4.288399272612271
2023-9,Perlis,4.297612791509566
2023-10,Perlis,4.2890012736815155
2023-11,Perlis,4.307854473039216
2022-1,Pulau Pinang,3.738139920744248
2022-2,Pulau Pinang,3.798940568475452
2022-3,Pulau Pinang,3.8436678588362803
2022-4,Pulau Pinang,3.9097815195557133
2022-5,Pulau Pinang,3.91811824912892
2022-6,Pulau Pinang,3.865512669370599
2022-7,Pulau Pinang,3.944067097068087
2022-8,Pulau Pinang,3.9215144238757396
2022-9,Pulau Pinang,4.041287832511599
2022-10,Pulau Pinang,4.100686649625513
2022-11,Pulau Pinang,4.136308139534884
2022-12,Pulau Pinang,4.344129496897506
2023-1,Pulau Pinang,4.302422507488233
2023-2,Pulau Pinang,4.402170212765958
2023-3,Pulau Pinang,4.291379488566989
2023-4,Pulau Pinang,4.319812651207743
2023-5,Pulau Pinang,4.312543094956658
2023-6,Pulau Pinang,4.311903073286052
2023-7,Pulau Pinang,4.269899784529196
2023-8,Pulau Pinang,4.399187985638077
2023-9,Pulau Pinang,4.4403522032906055
2023-10,Pulau Pinang,4.310226425339367
2023-11,Pulau Pinang,4.200198461538461
2022-1,Sabah,3.6589854202900023
2022-2,Sabah,3.6073179743885944
2022-3,Sabah,3.65877019958927
2022-4,Sabah,3.6706288193108185
2022-5,Sabah,3.7630717084801986
2022-6,Sabah,3.770687119013062
2022-7,Sabah,3.789380699685535
2022-8,Sabah,3.7585695979889295
2022-9,Sabah,3.8152717540814103
2022-10,Sabah,3.974897423687424
2022-11,Sabah,4.003979943545733
2022-12,Sabah,4.163369196895059
2023-1,Sabah,4.149875012531328
2023-2,Sabah,4.290881126997823
2023-3,Sabah,4.192030118578847
2023-4,Sabah,4.201429452622849
2023-5,Sabah,4.175491487687713
2023-6,Sabah,4.214051922736133
2023-7,Sabah,4.188739716522946
2023-8,Sabah,4.269737045647849
2023-9,Sabah,4.2087843503056686
2023-10,Sabah,4.321348730634445
2023-11,Sabah,4.315653277428372
2022-1,Sarawak,3.667961810792693
2022-2,Sarawak,3.716745778453225
2022-3,Sarawak,3.7395627289377287
2022-4,Sarawak,3.789839397587498
2022-5,Sarawak,3.8707022343420125
2022-6,Sarawak,3.933092249499269
2022-7,Sarawak,3.9841231654163836
2022-8,Sarawak,4.025836666666667
2022-9,Sarawak,4.084630907787644
2022-10,Sarawak,4.171174725377849
2022-11,Sarawak,4.209370591628214
2022-12,Sarawak,4.371548676255993
2023-1,Sarawak,4.319991780025249
2023-2,Sarawak,4.360460023880456
2023-3,Sarawak,4.359096816171784
2023-4,Sarawak,4.396912642698872
2023-5,Sarawak,4.414679234047017
2023-6,Sarawak,4.405925396825397
2023-7,Sarawak,4.406506742988756
2023-8,Sarawak,4.417264655634221
2023-9,Sarawak,4.41852843127523
2023-10,Sarawak,4.391938144864205
2023-11,Sarawak,4.402718806978256
2022-1,Selangor,3.957365293729007
2022-2,Selangor,3.8136118073647487
2022-3,Selangor,4.04587196969697
2022-4,Selangor,3.9743026342382946
2022-5,Selangor,3.927614530670711
2022-6,Selangor,3.860606312292359
2022-7,Selangor,3.8419303051726175
