date,state,price
2022-1,Johor,3.167300349375542
2022-2,Johor,3.1636032139647075
2022-3,Johor,3.059867609988578
2022-4,Johor,3.0704117024678936
2022-5,Johor,3.044650360469074
2022-6,Johor,3.1139049664145553
2022-7,Johor,3.274007180931953
2022-8,Johor,3.316247098629002
2022-9,Johor,3.3238342215460963
2022-10,Johor,3.387659883876923
2022-11,Johor,3.40935846363862
2022-12,Johor,3.582887146071594
2023-1,Johor,3.6690185201588266
2023-2,Johor,3.680270766723253
2023-3,Johor,3.718149417183489
2023-4,Johor,3.661752063114809
2023-5,Johor,3.6844388457211177
2023-6,Johor,3.6945244552896463
2023-7,Johor,3.697621548312737
2023-8,Johor,3.732448706519618
2023-9,Johor,3.7326857269417237
2023-10,Johor,3.865550077070447
2023-11,Johor,3.939209920093877
2022-1,Kedah,2.839483470536749
2022-2,Kedah,2.8405232482628744
2022-3,Kedah,2.8487174229998176
2022-4,Kedah,2.8183340966051493
2022-5,Kedah,2.84395025728988
2022-6,Kedah,2.9656591337099814
2022-7,Kedah,3.0630711440212464
2022-8,Kedah,3.0896664291454914
2022-9,Kedah,3.146983016200311
2022-10,Kedah,3.2722339257775848
2022-11,Kedah,3.3515117909185532
2022-12,Kedah,3.379903283348596
2023-1,Kedah,3.446924797870382
2023-2,Kedah,3.458654953243717
2023-3,Kedah,3.4647704918032787
2023-4,Kedah,3.5307571984339376
2023-5,Kedah,3.4968435908319186
2023-6,Kedah,3.442322324628776
2023-7,Kedah,3.5054852745460954
2023-8,Kedah,3.5055638551031203
2023-9,Kedah,3.4948333333333332
2023-10,Kedah,3.633184612332877
2023-11,Kedah,3.753418509283768
2022-1,Kelantan,2.84932883628807
2022-2,Kelantan,2.8614221437213723
2022-3,Kelantan,2.8847307576876906
2022-4,Kelantan,2.8734625
2022-5,Kelantan,2.9406313775510204
2022-6,Kelantan,3.054577792351932
2022-7,Kelantan,3.1089939388229384
2022-8,Kelantan,3.1487628448828917
2022-9,Kelantan,3.185867761299435
2022-10,Kelantan,3.2844888619490407
2022-11,Kelantan,3.3786004136308434
2022-12,Kelantan,3.435677224074902
2023-1,Kelantan,3.495231509646442
2023-2,Kelantan,3.5236540853193525
2023-3,Kelantan,3.531730914918415
2023-4,Kelantan,3.5351656830366798
2023-5,Kelantan,3.490460608913999
2023-6,Kelantan,3.5556785714285715
2023-7,Kelantan,3.545883151097231
2023-8,Kelantan,3.5033760383021466
2023-9,Kelantan,3.5592324786324787
2023-10,Kelantan,3.6790761757360606
2023-11,Kelantan,3.8130084586203075
2022-1,Melaka,2.888806508714597
2022-2,Melaka,2.8560921052631576
2022-3,Melaka,2.878722222222222
2022-4,Melaka,2.8777
2022-5,Melaka,2.9448333333333334
2022-6,Melaka,3.107782507739938
2022-7,Melaka,3.164228354978355
2022-8,Melaka,3.17138455988456
2022-9,Melaka,3.246812865497076
2022-10,Melaka,3.3490054112554115
2022-11,Melaka,3.4907828947368422
2022-12,Melaka,3.532546052631579
2023-1,Melaka,3.4829869281045753
2023-2,Melaka,3.430508771929824
2023-3,Melaka,3.4656105951152387
2023-4,Melaka,3.474718954248366
2023-5,Melaka,3.49345294117647
2023-6,Melaka,3.511952485380117
2023-7,Melaka,3.49038596491228
2023-8,Melaka,3.535241106719367
2023-9,Melaka,3.573340862036514
2023-10,Melaka,3.7500696741854638
2023-11,Melaka,3.784050865800866
2022-1,Negeri Sembilan,2.8958852035125706
2022-2,Negeri Sembilan,2.8644827402287083
2022-3,Negeri Sembilan,2.8685727181085046
2022-4,Negeri Sembilan,2.8587007786429366
2022-5,Negeri Sembilan,2.902870552818828
2022-6,Negeri Sembilan,3.0075272872636263
2022-7,Negeri Sembilan,3.0707357082617994
2022-8,Negeri Sembilan,3.1801906283934684
2022-9,Negeri Sembilan,3.181269642857143
2022-10,Negeri Sembilan,3.350100713012478
2022-11,Negeri Sembilan,3.4794128257363552
2022-12,Negeri Sembilan,3.3716293183940245
2023-1,Negeri Sembilan,3.527321510270775
2023-2,Negeri Sembilan,3.519468230694037
2023-3,Negeri Sembilan,3.545525655716832
2023-4,Negeri Sembilan,3.5670168067226897
2023-5,Negeri Sembilan,3.5769313725490197
2023-6,Negeri Sembilan,3.587382886622391
2023-7,Negeri Sembilan,3.569586693548387
2023-8,Negeri Sembilan,3.5631996527777776
2023-9,Negeri Sembilan,3.589193222248577
2023-10,Negeri Sembilan,3.746737447633012
2023-11,Negeri Sembilan,3.8633845766129036
2022-1,Pahang,2.819221818626144
2022-2,Pahang,2.836375397116324
2022-3,Pahang,2.8390435606060604
2022-4,Pahang,2.840523653906007
2022-5,Pahang,2.8556581541218637
2022-6,Pahang,2.9351398245908045
2022-7,Pahang,2.938069610917662
2022-8,Pahang,2.943859608256607
2022-9,Pahang,2.9425012626262625
2022-10,Pahang,3.055102073148772
2022-11,Pahang,3.2136917310981317
2022-12,Pahang,3.2081787138335414
2023-1,Pahang,3.2633869105961426
2023-2,Pahang,3.303055415898553
2023-3,Pahang,3.2229476790716287
2023-4,Pahang,3.335531905897337
2023-5,Pahang,3.3822700280112046
2023-6,Pahang,3.3821496451950055
2023-7,Pahang,3.328966837879102
2023-8,Pahang,3.3233725523752478
2023-9,Pahang,3.289340094339623
2023-10,Pahang,3.35232967032967
2023-11,Pahang,3.466540402899704
2022-1,Perak,2.8130060655720452
2022-2,Perak,2.8198218779991886
2022-3,Perak,2.8098289517685036
2022-4,Perak,2.783492860920435
2022-5,Perak,2.842886230568886
2022-6,Perak,2.925451330573625
2022-7,Perak,3.0563947678516366
