date,state,price
2022-1,Johor,4.602515753783696
2022-2,Johor,4.597306379889873
2022-3,Johor,4.636392832466226
2022-4,Johor,4.658530541300047
2022-5,Johor,4.685514374480865
2022-6,Johor,4.5581442057088175
2022-7,Johor,4.72689683419244
2022-8,Johor,4.884025180529164
2022-9,Johor,4.826360157021341
2022-10,Johor,5.033608801756869
2022-11,Johor,5.165035014749535
2022-12,Johor,5.145902126681782
2023-1,Johor,5.240482067101312
2023-2,Johor,5.284705569727891
2023-3,Johor,5.366186587541973
2023-4,Johor,5.500160310489046
2023-5,Johor,5.587993645608241
2023-6,Johor,5.6468340343907935
2023-7,Johor,5.600137709415409
2023-8,Johor,5.828525569918475
2023-9,Johor,5.859190150455625
2023-10,Johor,6.043696293620663
2023-11,Johor,6.066582219848891
2022-1,Kedah,4.3620382008429095
2022-2,Kedah,4.322842969027575
2022-3,Kedah,4.224011576898119
2022-4,Kedah,4.364497721674937
2022-5,Kedah,4.417297537861056
2022-6,Kedah,4.4433931591647085
2022-7,Kedah,4.585924258474576
2022-8,Kedah,4.747526485220954
2022-9,Kedah,4.801020083406497
2022-10,Kedah,4.911991032258153
2022-11,Kedah,5.034030339187652
2022-12,Kedah,5.079000657792911
2023-1,Kedah,5.051801395806588
2023-2,Kedah,5.084048899129544
2023-3,Kedah,5.121000025569095
2023-4,Kedah,5.353496926117256
2023-5,Kedah,5.450968453188603
2023-6,Kedah,5.554453845204127
2023-7,Kedah,5.573234303372698
2023-8,Kedah,5.721791044776119
2023-9,Kedah,5.825284210429049
2023-10,Kedah,5.857472264847969
2023-11,Kedah,5.888052011362625
2022-1,Kelantan,4.508385488526277
2022-2,Kelantan,4.434452022788093
2022-3,Kelantan,4.4709338151518745
2022-4,Kelantan,4.5606170044882575
2022-5,Kelantan,4.533803872323807
2022-6,Kelantan,4.5346020536927645
2022-7,Kelantan,4.840616208109703
2022-8,Kelantan,4.705278080439304
2022-9,Kelantan,4.885119372384876
2022-10,Kelantan,5.021478389683205
2022-11,Kelantan,5.116090665165588
2022-12,Kelantan,5.09950499570241
2023-1,Kelantan,5.136992516787058
2023-2,Kelantan,5.1151764071143955
2023-3,Kelantan,5.205794401834725
2023-4,Kelantan,5.277255847602997
2023-5,Kelantan,5.478939926606222
2023-6,Kelantan,5.5203840767076064
2023-7,Kelantan,5.732562340867941
2023-8,Kelantan,5.587589669194453
2023-9,Kelantan,5.908911275593579
2023-10,Kelantan,6.010101288220998
2023-11,Kelantan,5.913091378536814
2022-1,Melaka,4.351818681318682
2022-2,Melaka,4.371954555860806
2022-3,Melaka,4.364748168498169
2022-4,Melaka,4.431767765567765
2022-5,Melaka,4.396521650326798
2022-6,Melaka,4.355301427588579
2022-7,Melaka,4.471544117647059
2022-8,Melaka,4.696158088235294
2022-9,Melaka,4.799462074303405
2022-10,Melaka,4.944107953707799
2022-11,Melaka,4.978814338235294
2022-12,Melaka,5.068728200710108
2023-1,Melaka,5.153150326797386
2023-2,Melaka,5.242500653594772
2023-3,Melaka,5.230697916666667
2023-4,Melaka,5.244637770897834
2023-5,Melaka,5.354111721611722
2023-6,Melaka,5.458811355311355
2023-7,Melaka,5.424851851851852
2023-8,Melaka,5.549602941176471
2023-9,Melaka,5.8767555147058825
2023-10,Melaka,5.905935256410257
2023-11,Melaka,5.942223981900453
2022-1,Negeri Sembilan,4.292764182194617
2022-2,Negeri Sembilan,4.273406404676566
2022-3,Negeri Sembilan,4.282994663382595
2022-4,Negeri Sembilan,4.36299365079365
2022-5,Negeri Sembilan,4.345259024577573
2022-6,Negeri Sembilan,4.360226889003655
2022-7,Negeri Sembilan,4.6520152591973245
2022-8,Negeri Sembilan,4.762887179487179
2022-9,Negeri Sembilan,4.804796390168971
2022-10,Negeri Sembilan,4.878139034111976
2022-11,Negeri Sembilan,4.915980645161291
2022-12,Negeri Sembilan,5.026024687363064
2023-1,Negeri Sembilan,4.998421966205838
2023-2,Negeri Sembilan,5.004115804597701
2023-3,Negeri Sembilan,5.147482112794613
2023-4,Negeri Sembilan,5.333386024448093
2023-5,Negeri Sembilan,5.479101851851851
2023-6,Negeri Sembilan,5.572230222734255
2023-7,Negeri Sembilan,5.667952995391706
2023-8,Negeri Sembilan,5.808625478927203
2023-9,Negeri Sembilan,5.948805874840358
2023-10,Negeri Sembilan,5.986887032967033
2023-11,Negeri Sembilan,5.911280311355311
2022-1,Pahang,4.383724851642785
2022-2,Pahang,4.347886113680748
2022-3,Pahang,4.374696878751501
2022-4,Pahang,4.39665366365414
2022-5,Pahang,4.408331249095383
2022-6,Pahang,4.447616190840023
2022-7,Pahang,4.689596846846847
2022-8,Pahang,4.777656177618953
2022-9,Pahang,4.905854694644656
2022-10,Pahang,4.818924477201198
2022-11,Pahang,5.047092793788153
2022-12,Pahang,4.9913271984850285
2023-1,Pahang,5.136419518706478
2023-2,Pahang,5.128376688884885
2023-3,Pahang,5.153220996732026
2023-4,Pahang,5.471305586640084
2023-5,Pahang,5.464262700073442
2023-6,Pahang,5.570181653925052
2023-7,Pahang,5.66369389012522
2023-8,Pahang,5.743222530837198
2023-9,Pahang,5.81729520917269
2023-10,Pahang,5.933560217228874
2023-11,Pahang,5.928505521049
2022-1,Perak,4.263162836986265
2022-2,Perak,4.266258054524517
2022-3,Perak,4.302064712594494
2022-4,Perak,4.2590869115406855
2022-5,Perak,4.385591503267974
2022-6,Perak,4.42563550115039
2022-7,Perak,4.57958999189102
2022-8,Perak,4.650585641473778
2022-9,Perak,4.77229769332577
2022-10,Perak,5.022191818667983
2022-11,Perak,5.091480721611138
2022-12,Perak,5.087563569361776
2023-1,Perak,5.102928015194682
2023-2,Perak,5.153652511961722
2023-3,Perak,5.2202622626582285
2023-4,Perak,5.385823209561688
2023-5,Perak,5.242247327959397
2023-6,Perak,5.509430916552668
2023-7,Perak,5.646096515769486
2023-8,Perak,6.074181610108491
2023-9,Perak,5.941166864386181
2023-10,Perak,5.970965668254767
2023-11,Perak,5.911275056721849
2022-1,Perlis,4.520551712478004
2022-2,Perlis,4.5464617477117475
2022-3,Perlis,4.551622054747055
2022-4,Perlis,4.544987491940683
2022-5,Perlis,4.55884681372549
2022-6,Perlis,4.564884425918908
2022-7,Perlis,4.617445767195767
2022-8,Perlis,4.731143701479723
2022-9,Perlis,5.058217426770486
2022-10,Perlis,5.092206191222571
2022-11,Perlis,5.132105625583567
2022-12,Perlis,5.123196869070209
2023-1,Perlis,5.148253456221198
2023-2,Perlis,5.173420692728502
2023-3,Perlis,5.196870129870129
2023-4,Perlis,5.3926758021390375
2023-5,Perlis,5.538740266963292
2023-6,Perlis,5.63765372983871
2023-7,Perlis,5.6376538324420675
2023-8,Perlis,5.7751652426520845
2023-9,Perlis,6.003850749144867
2023-10,Perlis,6.059882952479237
2023-11,Perlis,6.09941518724607
2022-1,Pulau Pinang,4.416352758287288
2022-2,Pulau Pinang,4.412586026505464
2022-3,Pulau Pinang,4.446296132457027
2022-4,Pulau Pinang,4.486114391641388
2022-5,Pulau Pinang,4.525772582972583
2022-6,Pulau Pinang,4.553183817993601
2022-7,Pulau Pinang,4.635872086247087
2022-8,Pulau Pinang,4.772403419431933
2022-9,Pulau Pinang,4.8131505728314234
2022-10,Pulau Pinang,4.914511041579753
2022-11,Pulau Pinang,5.028079713423831
2022-12,Pulau Pinang,5.211137254901961
2023-1,Pulau Pinang,5.062018917241975
2023-2,Pulau Pinang,5.083669718461207
2023-3,Pulau Pinang,5.016228864734299
2023-4,Pulau Pinang,5.264155572493225
2023-5,Pulau Pinang,5.363398148148149
2023-6,Pulau Pinang,5.406969307288456
2023-7,Pulau Pinang,5.75859972388285
2023-8,Pulau Pinang,5.861793137254902
2023-9,Pulau Pinang,6.149435052910053
2023-10,Pulau Pinang,5.945730162560752
2023-11,Pulau Pinang,5.962392356071601
2022-1,Sabah,4.213489614961365
2022-2,Sabah,4.169709297658717
2022-3,Sabah,4.230900984645046
2022-4,Sabah,4.30120567527341
2022-5,Sabah,4.3137197446978375
2022-6,Sabah,4.720568419207204
2022-7,Sabah,5.03374912342216
2022-8,Sabah,5.198643070707777
2022-9,Sabah,5.209599554645276
2022-10,Sabah,5.258631387201716
2022-11,Sabah,5.235078784061217
2022-12,Sabah,5.177198172390222
2023-1,Sabah,5.248113264651112
2023-2,Sabah,5.245432634515456
2023-3,Sabah,5.261989027538727
2023-4,Sabah,5.2068534226883445
2023-5,Sabah,5.177724835815579
2023-6,Sabah,5.229416274012324
2023-7,Sabah,5.236166712639109
2023-8,Sabah,5.340610275204452
2023-9,Sabah,5.335336506178699
2023-10,Sabah,5.314340403919041
2023-11,Sabah,5.235823576812981
2022-1,Sarawak,4.303111467059439
2022-2,Sarawak,4.301146948730339
2022-3,Sarawak,4.303076451612903
2022-4,Sarawak,4.1861203541224015
2022-5,Sarawak,4.66659559047881
2022-6,Sarawak,5.039489814344082
2022-7,Sarawak,5.2052456467775485
2022-8,Sarawak,5.056041557150651
2022-9,Sarawak,5.144605772357724
2022-10,Sarawak,5.124367654911046
2022-11,Sarawak,5.118951884996896
2022-12,Sarawak,5.180415340318177
2023-1,Sarawak,5.036969045570025
2023-2,Sarawak,5.120585031200922
2023-3,Sarawak,5.093439864549824
2023-4,Sarawak,5.06248604028732
2023-5,Sarawak,5.072069202922216
2023-6,Sarawak,5.066846233042636
2023-7,Sarawak,5.126618752626864
2023-8,Sarawak,5.077444895038168
2023-9,Sarawak,5.116961540115169
2023-10,Sarawak,5.003492996583194
2023-11,Sarawak,4.892957526477651
2022-1,Selangor,4.323910804865269
2022-2,Selangor,4.252232207919313
2022-3,Selangor,4.314662261885759
2022-4,Selangor,4.486228347338935
2022-5,Selangor,4.400268939393939
2022-6,Selangor,4.4570003037221895
2022-7,Selangor,4.653576705015415
2022-8,Selangor,4.955999637638348
2022-9,Selangor,4.998985625355649
2022-10,Selangor,5.185962807369245
2022-11,Selangor,5.262132795649084
2022-12,Selangor,5.158101477593165
2023-1,Selangor,5.213646836329714
2023-2,Selangor,5.288080721478968
2023-3,Selangor,5.278458957895044
2023-4,Selangor,5.43354850878626
2023-5,Selangor,5.5952502324898745
2023-6,Selangor,5.538772757003613
2023-7,Selangor,5.897058680954204
2023-8,Selangor,6.144915750915751
2023-9,Selangor,5.96628250915751
2023-10,Selangor,5.980518165067961
2023-11,Selangor,6.000252793040294
2022-1,Terengganu,4.502799459913967
2022-2,Terengganu,4.465834126984127
2022-3,Terengganu,4.522461689237349
2022-4,Terengganu,4.514524331920419
2022-5,Terengganu,4.615632668119755
2022-6,Terengganu,4.56280273962149
2022-7,Terengganu,4.908501951612246
2022-8,Terengganu,4.957766928016295
2022-9,Terengganu,5.075398917338391
2022-10,Terengganu,5.25276466182782
2022-11,Terengganu,5.159174025974027
2022-12,Terengganu,5.3260611956209125
2023-1,Terengganu,5.289442428421135
2023-2,Terengganu,5.324166796623892
2023-3,Terengganu,5.333997672523554
2023-4,Terengganu,5.408400274022652
2023-5,Terengganu,5.45000703196347
2023-6,Terengganu,5.695921777905639
2023-7,Terengganu,5.877970984247039
2023-8,Terengganu,5.948506140350878
2023-9,Terengganu,6.0286530573471815
