date,state,price
2022-1,Johor,8.479315580044004
2022-2,Johor,8.636519782301033
2022-3,Johor,8.839762231504977
2022-4,Johor,9.029733052810537
2022-5,Johor,9.088640718640718
2022-6,Johor,9.079296611488399
2022-7,Johor,9.144807192954014
2022-8,Johor,9.128684499030879
2022-9,Johor,9.064728768670504
2022-10,Johor,9.090229257280187
2022-11,Johor,9.185062396720662
2022-12,Johor,9.208358519970137
2023-1,Johor,9.328683683284389
2023-2,Johor,9.434397226867336
2023-3,Johor,9.478275433174282
2023-4,Johor,9.670316145582811
2023-5,Johor,9.847482639293341
2023-6,Johor,9.924954958761182
2023-7,Johor,9.829914282539365
2023-8,Johor,9.969914881794303
2023-9,Johor,9.983471343823725
2023-10,Johor,9.954825919363946
2023-11,Johor,9.922187086794224
2022-1,Kedah,8.334291594865364
2022-2,Kedah,8.58809976644551
2022-3,Kedah,8.850658724340176
2022-4,Kedah,8.952456908665106
2022-5,Kedah,8.951899569443677
2022-6,Kedah,9.001506771551373
2022-7,Kedah,9.013558419614611
2022-8,Kedah,9.038285247580436
2022-9,Kedah,9.058460816450706
2022-10,Kedah,9.036509797830695
2022-11,Kedah,9.069926499020074
2022-12,Kedah,9.070186683947773
2023-1,Kedah,9.173526411887284
2023-2,Kedah,9.384422408133869
2023-3,Kedah,9.527386959340557
2023-4,Kedah,9.65249087279517
2023-5,Kedah,9.70188524590164
2023-6,Kedah,9.66424789186508
2023-7,Kedah,9.699255929927057
2023-8,Kedah,9.68801361866731
2023-9,Kedah,9.60216129032258
2023-10,Kedah,9.7124837995338
2023-11,Kedah,9.724807660221723
2022-1,Kelantan,8.488576025245832
2022-2,Kelantan,8.680144949362564
2022-3,Kelantan,8.944121945846504
2022-4,Kelantan,9.068151773406687
2022-5,Kelantan,9.151500972556047
2022-6,Kelantan,9.217846943164362
2022-7,Kelantan,9.308384227569098
2022-8,Kelantan,9.259443584198362
2022-9,Kelantan,9.262833176789679
2022-10,Kelantan,9.278463092108355
2022-11,Kelantan,9.353997015882914
2022-12,Kelantan,9.301908315257833
2023-1,Kelantan,9.350646286828061
2023-2,Kelantan,9.627304255868589
2023-3,Kelantan,9.735909703746312
2023-4,Kelantan,9.827471985655738
2023-5,Kelantan,9.835266219414956
2023-6,Kelantan,9.789985438633185
2023-7,Kelantan,10.179873930533432
2023-8,Kelantan,9.930720611553529
2023-9,Kelantan,9.851364405121547
2023-10,Kelantan,9.920042985957133
2023-11,Kelantan,9.821955200406402
2022-1,Melaka,8.28568287037037
2022-2,Melaka,8.701423611111112
2022-3,Melaka,8.89650306372549
2022-4,Melaka,8.953714285714286
2022-5,Melaka,9.00477564102564
2022-6,Melaka,9.00265756302521
2022-7,Melaka,9.054784356725147
2022-8,Melaka,9.039743034055727
2022-9,Melaka,9.00605994152047
2022-10,Melaka,8.955969507101086
2022-11,Melaka,9.048258771929824
